cutoff,rss,N_grid,N_low,N_high,share_low,share_high,b_low,se_low,t_low,p_low,b_high,se_high,t_high,p_high,sign_ok
-.0163555657430943,4.1687193,1000,100,900,.1,.89999998,2.7572112,1.5503095,1.7784908,.07565745,-.60851496,.14029498,-4.3373966,.000016031394,1
-.0161163514238538,4.168149,1000,101,899,.101,.89899999,2.814698,1.541996,1.8253601,.068274714,-.60827035,.14025676,-4.3368344,.000016071592,1
-.0158760337096079,4.167592,1000,101,899,.101,.89899999,2.8673046,1.533354,1.8699559,.061811183,-.60803449,.14022069,-4.3362684,.000016112161,1
-.0157389545926486,4.167275,1000,103,897,.103,.89700001,2.8959272,1.528392,1.8947542,.058442093,-.60790831,.14019981,-4.3360143,.000016130429,1
-.0157086611937663,4.1672025,1000,104,896,.104,.89600003,2.9023643,1.5272968,1.9003276,.057706308,-.60788077,.14019501,-4.3359661,.000016133887,1
-.0157024617803826,4.1671877,1000,105,895,.105,.89499998,2.9036906,1.5270704,1.9014779,.057555415,-.60787505,.14019403,-4.3359556,.000016134643,1
-.0156453254026828,4.1670456,1000,105,895,.105,.89499998,2.9162884,1.5250287,1.9122843,.056153815,-.60782146,.14018469,-4.3358622,.000016141352,1
-.0156327394338001,4.1670141,1000,106,894,.106,.89399999,2.9191024,1.5246212,1.9146411,.05585194,-.60780978,.14018255,-4.3358445,.000016142607,1
-.0152938051376198,4.1660271,1000,108,892,.108,.89200002,3.0053728,1.5130826,1.986258,.047304634,-.60745859,.14011872,-4.3353138,.000016180835,1
-.0152545332130767,4.1658993,1000,108,892,.108,.89200002,3.0162077,1.5116925,1.9952523,.046313491,-.60741681,.14011042,-4.3352723,.000016183807,1
-.015014639570523,4.1651206,1000,110,890,.11,.88999999,3.0797033,1.5030409,2.0489819,.040750541,-.60716319,.14006157,-4.3349733,.000016205391,1
-.0149028473931461,4.164742,1000,110,890,.11,.88999999,3.1095362,1.4989223,2.0745146,.038312472,-.60704261,.14003849,-4.3348265,.000016215967,1
-.0147516966817966,4.1642342,1000,112,888,.112,.88800001,3.1481111,1.4932864,2.1081765,.035288911,-.60688907,.14000724,-4.3346977,.000016225291,1
-.0146737129527893,4.1639738,1000,112,888,.112,.88800001,3.1672764,1.4903457,2.125196,.033839442,-.60681242,.13999128,-4.3346443,.000016229153,1
-.0144550852145901,4.1632881,1000,114,886,.114,.88599998,3.2151072,1.4819863,2.1694582,.03030644,-.60660309,.13995142,-4.3343835,.000016248003,1
-.0143689385035377,4.1630106,1000,114,886,.114,.88599998,3.2338488,1.478631,2.1870561,.028992632,-.60652226,.13993557,-4.3342967,.000016254266,1
-.0141862506239759,4.1624269,1000,116,884,.116,.884,3.2719073,1.4715507,2.2234418,.026431173,-.60635698,.13990258,-4.3341374,.000016265811,1
-.0140150413749584,4.1618714,1000,116,884,.116,.884,3.3066339,1.4647642,2.2574513,.024216473,-.6062032,.13987193,-4.3339877,.000016276656,1
-.0138994971270114,4.161489,1000,117,883,.117,.88300002,3.3298445,1.4601098,2.2805438,.022806183,-.60610014,.13985115,-4.3338943,.000016283428,1
-.0137587295575789,4.1609998,1000,118,882,.118,.88200003,3.3589008,1.4542745,2.3096745,.021129493,-.60597086,.13982517,-4.3337755,.000016292031,1
-.0136389252893377,4.1605601,1000,120,880,.12,.88,3.3846338,1.4492805,2.3353889,.019739849,-.60586154,.13980179,-4.3337178,.000016296215,1
-.0136220677080416,4.1604981,1000,120,880,.12,.88,3.3882589,1.4486395,2.3389246,.019555166,-.60584587,.13979857,-4.3337054,.000016297119,1
