selection_rule,cutoff,rss,sign_ok,N_model,N_countries,share_low,share_high,b_low,se_low,t_low,p_low,p_low_positive,b_high,se_high,t_high,p_high,p_high_negative,r2
rss_min_cutoff,.09625643061602,4.0508752,1,1000,60,.79900002,.20100001,1.880862,.31161359,6.0358791,2.3003184e-09,1.1501592e-09,-.46775839,.1374508,-3.4030969,.00069536531,.00034768265,.50819218
sign_consistent_cutoff,.09625643061602,4.0508752,1,1000,60,.79900002,.20100001,1.880862,.31161359,6.0358791,2.3003184e-09,1.1501592e-09,-.46775839,.1374508,-3.4030969,.00069536531,.00034768265,.50819218
