cutoff,rss,N_grid,N_low,N_high,share_low,share_high,b_low,se_low,t_low,p_low,b_high,se_high,t_high,p_high,sign_ok
-.011138359439367,1.9234892,1060,159,901,.15000001,.85000002,1.7013482,.75777906,2.245177,.024981834,-.27928606,.075997092,-3.674957,.00025094813,1
-.0111372510208755,1.923488,1060,161,899,.15188679,.84811318,1.701453,.75776035,2.2453709,.024969354,-.27928555,.075997032,-3.6749535,.00025095174,1
-.0108448538914137,1.923151,1060,161,899,.15188679,.84811318,1.728045,.75266463,2.295903,.021894405,-.27915302,.07598187,-3.6739426,.00025193323,1
-.010832098880303,1.9231362,1060,163,897,.15377359,.84622639,1.7291647,.75243419,2.2980943,.021768872,-.27914727,.075981222,-3.6738985,.00025197631,1
-.010781753973631,1.9230802,1060,164,896,.15471698,.84528303,1.7333016,.75154543,2.3063164,.021303438,-.27912578,.075978786,-3.6737332,.00025213696,1
-.0107722580027068,1.9230695,1060,164,896,.15471698,.84528303,1.7340897,.75137866,2.3078773,.021216068,-.27912182,.075978309,-3.6737039,.00025216563,1
-.0105990820488195,1.9228742,1060,165,895,.15566038,.84433961,1.7481248,.74826455,2.3362391,.019682091,-.27904958,.075969778,-3.6731656,.00025269034,1
-.0105665283206169,1.9228373,1060,166,894,.15660377,.84339625,1.7507188,.74766827,2.3415718,.019404761,-.27903605,.075968191,-3.6730645,.00025278883,1
-.0104981746315181,1.9227589,1060,167,893,.15754718,.84245282,1.7561656,.74641573,2.3527982,.018832078,-.2790058,.075965025,-3.6728189,.00025302856,1
-.0104842836102891,1.9227426,1060,169,891,.15943396,.84056604,1.7573148,.74616814,2.355119,.018715547,-.27899927,.075964384,-3.6727641,.00025308222,1
-.01038391928326,1.9226251,1060,170,890,.16037735,.83962262,1.7654208,.74435222,2.3717546,.017898632,-.2789523,.075959884,-3.6723638,.00025347364,1
-.0103688126328192,1.9226085,1060,170,890,.16037735,.83962262,1.7665048,.74407572,2.3740928,.017786361,-.27894554,.07595928,-3.6723039,.0002535322,1
-.0103488528612626,1.922588,1060,172,888,.16226415,.83773583,1.7677897,.74371785,2.3769627,.017649394,-.27893773,.075958498,-3.6722386,.0002535962,1
-.010311893919745,1.9225519,1060,173,887,.16320755,.83679247,1.7699791,.74306703,2.3819914,.017411644,-.27892309,.075957231,-3.6721072,.00025372472,1
-.0102305938715511,1.9224709,1060,173,887,.16320755,.83679247,1.7748724,.74163473,2.3931897,.016892271,-.27889386,.075954035,-3.6718767,.00025395065,1
-.0101873187808206,1.9224281,1060,174,886,.16415094,.83584905,1.7774047,.74086791,2.3990843,.016624385,-.278878,.075952426,-3.6717458,.00025407888,1
-.0101468914186817,1.9223881,1060,176,884,.16603774,.83396226,1.7797477,.74015385,2.4045646,.016378697,-.27886274,.075950988,-3.6716142,.00025420793,1
-.0100221160951727,1.9222643,1060,176,884,.16603774,.83396226,1.7868207,.73790586,2.4214752,.015640588,-.27881521,.075946622,-3.6711998,.00025461489,1
-.0099891166888099,1.9222318,1060,178,882,.16792452,.83207548,1.7886471,.73731899,2.4258795,.015453226,-.27880281,.075945474,-3.671092,.00025472092,1
-.0098991685808433,1.922139,1060,178,882,.16792452,.83207548,1.793981,.7357415,2.4383307,.01493421,-.27877125,.075941838,-3.6708519,.00025495686,1
-.0096805992378912,1.921906,1060,180,880,.16981132,.83018869,1.807194,.73185164,2.4693446,.013707722,-.27869236,.075932853,-3.6702476,.00025555221,1
-.0096422752411622,1.9218655,1060,181,879,.17075472,.82924527,1.8093946,.73115802,2.4746971,.013505314,-.27867925,.075931281,-3.6701508,.00025564764,1
-.0096303145479481,1.9218528,1060,182,878,.17169811,.82830191,1.8100685,.73094147,2.4763522,.013443262,-.27867514,.075930804,-3.6701195,.00025567837,1
-.0094532584702382,1.9216672,1060,183,877,.17264152,.82735848,1.8197625,.72780538,2.5003421,.012571773,-.27861539,.0759238,-3.6696711,.00025612122,1
-.0094455236573296,1.9216595,1060,183,877,.17264152,.82735848,1.8201432,.72766721,2.5013399,.012536637,-.27861279,.075923532,-3.6696501,.00025614185,1
-.009418925738527,1.9216318,1060,184,876,.17358491,.82641512,1.8215487,.72719949,2.5048816,.012412623,-.27860191,.075922623,-3.6695507,.00025624005,1
-.0094160359153069,1.9216284,1060,186,874,.17547169,.82452828,1.8217496,.72714496,2.5053458,.012396449,-.27860054,.075922497,-3.6695387,.00025625192,1
-.0094083419313272,1.9216194,1060,187,873,.1764151,.82358491,1.8222697,.72700524,2.5065429,.012354833,-.27859688,.075922191,-3.6695051,.0002562851,1
-.0092639318883535,1.9214538,1060,187,873,.1764151,.82358491,1.8315696,.72441763,2.5283337,.011618546,-.27853298,.075916223,-3.6689522,.00025683237,1
-.0092185956659438,1.9214025,1060,189,871,.17830189,.82169813,1.834363,.72359115,2.5350819,.011398577,-.27851295,.075914413,-3.6687758,.00025700711,1
-.0091751391916757,1.9213526,1060,189,871,.17830189,.82169813,1.8370638,.72280866,2.541563,.011190811,-.2784954,.075912505,-3.6686366,.00025714512,1
-.0091057174425423,1.9212699,1060,190,870,.17924528,.82075471,1.8416672,.72157514,2.5522876,.010854403,-.27846679,.075909197,-3.6684198,.00025736023,1
-.0088039650154282,1.9208729,1060,191,869,.18018869,.81981134,1.8641316,.71607578,2.60326,.0093754753,-.27832723,.075893477,-3.6673408,.0002584334,1
-.008780605978253,1.9208431,1060,193,867,.18207547,.8179245,1.8657042,.71564043,2.6070411,.0092733027,-.27831671,.075892337,-3.6672571,.00025851664,1
