theta_quantile,theta_point,marginal_effect,standard_error,t_stat,p_value
p10,-.0162359585834741,.09390416,.024124352,3.8925049,.00010670139
p25,-.00187345115588,.081806205,.021016341,3.8925049,.00010670139
p50,.0257295993586226,.058555361,.015043105,3.8925049,.00010670139
p75,.0724219839521527,.01922502,.0049389843,3.8925049,.00010670139
p90,.1744692819768932,-.019097919,.0074380282,-2.567605,.010404308
