selection_rule,cutoff,rss,sign_ok,N_model,N_countries,share_low,share_high,b_low,se_low,t_low,p_low,p_low_positive,b_high,se_high,t_high,p_high,p_high_negative,r2
rss_min_cutoff,.0952456355596457,1.8007493,1,970,60,.79381442,.20618556,.84232885,.21639763,3.8925049,.00010670139,.000053350694,-.24106336,.093886465,-2.567605,.010404308,.0052021542,.45720491
sign_consistent_cutoff,.0952456355596457,1.8007493,1,970,60,.79381442,.20618556,.84232885,.21639763,3.8925049,.00010670139,.000053350694,-.24106336,.093886465,-2.567605,.010404308,.0052021542,.45720491
