country_name,iso3,year,bond_spreads,bond_10y,vulnerability100,exposure100,readiness100,lnrgdp,growth,inflation_cpi,debt_gdp,OB_gdp,reserves,gee,rqe,tt,is_advanced,sensitivity,EcoReadiness100,readiness_delta100,vulnerability_delta100,capacity,governance100,social100,id,is_us,G_main,X_main,debt_ratio,G_B,G_X,G_E,G_lnrgdp,G_growth,G_inflation_cpi,G_OB_gdp,G_reserves,G_gee,G_rqe,G_tt,theta_sample_full,sg_G_hat_full,mG_hat_full,theta_hat_full
China,CHN,2005,-.0040261899,3.88204,40.639153,.44846863,39.69202,.10246895,.11437,.01809,25.91,-.0095199998,.029488003,-.001406405,-.0018376948,.93800002,0,23.287786,50.682964,4.2019038,-6.9887938,52.575226,40.404442,27.988653,CHN,0,.3969202041625977,.4063915252685547,.2590999984741211,.1028420242928769,.1613050071795442,.1780062584120401,.0406719946038621,.0453957650768331,.0071802866425852,-.0037786802828261,.0117043841240356,-.00055823056159,-.0007294181891024,.3723111607785654,1,-.0075848903726114,.0075848903726114,.00196524508397
China,CHN,2006,-.0167007,3.1225419,40.397263,.44846863,47.578796,.10366139,.12665001,.01467,25.174,-.0068900003,.034022853,.00035788014,-.0025838721,.949,0,23.28022,71.399239,11.749756,-7.0104203,51.849056,40.19524,31.141907,CHN,0,.4757879638671875,.4039726257324219,.2517399978637695,.1197748610075331,.1922053130553104,.2133759742066104,.0493208408037208,.0602585482781979,.0069798096257517,-.0032781792184417,.0161876638484046,.0001702750634306,-.0012293752269025,.4515227781637077,1,-.0016558051400056,.0016558051400056,.0004168323824078
China,CHN,2007,-.0061608199,4.0154219,40.164433,.44846863,49.070549,.10498513,.14154001,.047740001,28.708,.0044100001,.042644743,.0016599738,-.0023336343,.93900001,0,23.429678,72.163628,12.820558,-6.9696779,50.986546,40.530388,34.517635,CHN,0,.4907054901123047,.4016443252563477,.2870800018310547,.140871732999949,.197089075475742,.2200660166982971,.0515167810517312,.0694544579181127,.0234262807022318,.0021640112370607,.0209260094538237,.0008145582361698,-.0011451271630016,.4607724603631596,1,-.0104465795426874,.0104465795426874,.002999004074243
China,CHN,2008,.0031156901,3.959096,39.914181,.44846863,51.046471,.10590529,.096379995,.058449998,26.715,.00379,.049451966,.0016577903,-.002183934,.889,0,23.649208,72.714249,14.467492,-7.0061216,50.001888,41.63644,38.788723,CHN,0,.5104647064208985,.3991418075561524,.2671500015258789,.1363706470992504,.2037478056144581,.2289274052780684,.0540609112204157,.0491985860291788,.0298366613235646,.0019346612311739,.0252434832237734,.000846243424282,-.0011148212154803,.4538031232779531,1,-.0191304430229294,.0191304430229294,.0051106978827663
China,CHN,2009,.00099900004,3.3446641,39.664642,.44846863,52.351391,.10680781,.094449997,-.0069199996,33.985001,-.012999999,.056373566,.00093242049,-.0029809393,.96599996,0,24.001825,72.902107,15.46102,-7.0532889,48.901527,41.537125,42.614944,CHN,0,.5235139083862305,.3966464233398437,.3398500061035156,.1779162049603357,.2076499193300609,.2347795629479265,.0559153717546516,.0494458870494418,-.0036227160402433,-.006805680461878,.0295123460700199,.0004881350936787,-.0015605632073906,.5057144150313662,1,-.0322893785472147,.0322893785472147,.0109735454963496
China,CHN,2010,.00282152,3.473768,39.338234,.44846863,55.939579,.10781411,.10587,.033299997,33.342999,.00088000001,.060553517,.00091844855,-.0032095497,.87,0,24.136404,79.807526,18.639645,-7.1135259,47.756481,40.204323,47.806892,CHN,0,.5593957901000977,.3933823394775391,.3334299850463867,.1865193299280872,.2200564246034628,.2508714611221308,.0603107597035901,.0592232328673887,.0186278783832705,.0004922682991329,.0338733825932955,.000513776254207,-.0017954085907677,.4866743400544919,1,-.0397743362976005,.0397743362976005,.0132619563569389
China,CHN,2011,.01120939,3.8827159,39.138577,.44846863,56.473667,.10871717,.094510004,.054159999,33.183998,.0038800002,.0617989,.0008360871,-.0025913627,.83800006,0,24.297491,79.788094,18.726854,-7.022758,47.006535,41.157146,48.475758,CHN,0,.564736671447754,.3913857650756836,.3318399810791016,.1874022063678975,.2210298942208742,.2532666788393158,.0613965746000747,.0533732650347628,.0305861375008635,.0021911784024415,.0349001052917299,.0004721690457488,-.0014634375393249,.4732493640648591,1,-.0467404190434057,.0467404190434057,.015510339770993
China,CHN,2012,.01684591,3.473737,39.054596,.44846863,56.923969,.10947266,.078479998,.026210001,33.825001,.00184,.059640802,.00015367764,-.0028433285,.861,0,24.650856,80.267456,18.77157,-6.8431516,46.452999,41.294281,49.210163,CHN,0,.5692396926879882,.3905459594726562,.3382500076293946,.1925453303946662,.2223142619507504,.2552861425857259,.0623161845944207,.0446739298376255,.0149197727657366,.0010474010577875,.033949912054334,.0000874794125101,-.0016185354522487,.4901153762186618,1,-.0531203983215739,.0531203983215739,.0179679751375488
China,CHN,2013,.0148482,3.8330929,38.875553,.44846863,57.622246,.11022101,.077710003,.026249999,36.438,-.00318,.06339208,-.000051206895,-.0033160818,.87199998,0,24.903904,81.252098,19.134653,-6.8043566,45.734631,41.607971,50.006664,CHN,0,.5762224578857422,.3887555313110352,.364379997253418,.2099639376217645,.2240096677687223,.2584176936964696,.063511823267437,.0447782487354857,.0151258390472496,-.0018323874159049,.0365279403593394,-.0000295065626488,-.001910800821196,.502465971186739,1,-.0629611813944373,.0629611813944373,.022941795103577
China,CHN,2014,.01640401,4.1700702,38.752567,.44846863,43.162262,.11094341,.07491,.019950001,39.307999,-.00126,.059273101,.0035485164,-.0033133442,.89599997,0,25.108591,35.207298,4.3778162,-6.7344189,45.20248,42.442566,51.836926,CHN,0,.4316226196289062,.3875256729125977,.3930799865722656,.1696622135280166,.1672648461159901,.1935692029793245,.0478856870981713,.0323328504219944,.0086108715072868,-.0005438445215389,.0255836112952261,.0015316199556879,-.0014301143054073,.3867338533979819,1,-.0622851791168321,.0622851791168321,.0244830573708955
