theta_quantile,theta_point,marginal_effect,standard_error,t_stat,p_value
p10,-.0162359585834741,.0080005294,.10442866,.076612391,.93894881
p25,-.0021461662834885,.007407831,.096692339,.076612391,.93894881
p50,.0250286771999654,.0062647001,.081771366,.076612391,.93894881
p75,.0717440930509658,.0042995792,.0561212,.076612391,.93894881
p90,.1737833212940417,7.2192906e-06,.000094231371,.076612391,.93894881
