cutoff,rss,N_grid,N_low,N_high,share_low,share_high,b_low,se_low,t_low,p_low,b_high,se_high,t_high,p_high,sign_ok
-.0235787884245493,4.256856,1000,100,900,.1,.89999998,8.6055193,4.586082,1.8764424,.060914747,-2.0882664,.52872646,-3.949616,.00008433091,1
-.0228146667212604,4.256752,1000,100,900,.1,.89999998,8.4954071,4.4900265,1.8920616,.058800366,-2.0889094,.53000069,-3.9413333,.00008724603,1
-.0226961823620458,4.256731,1000,101,899,.101,.89899999,8.4796991,4.4752774,1.8947873,.058437701,-2.08899,.53019595,-3.9400337,.000087712004,1
-.0226775495035286,4.2567267,1000,103,897,.103,.89700001,8.4775858,4.473001,1.8952792,.058372464,-2.0889993,.53022653,-3.9398241,.000087787303,1
-.0225325486799292,4.25669,1000,103,897,.103,.89700001,8.4613485,4.4554291,1.8991096,.057866435,-2.0890591,.53046638,-3.9381559,.000088389424,1
-.0224821778731377,4.2566776,1000,105,895,.105,.89499998,8.4556179,4.4492912,1.9004415,.057691347,-2.0890808,.53054959,-3.9375789,.000088598528,1
-.0223372396549177,4.2566357,1000,105,895,.105,.89499998,8.4408007,4.4318938,1.9045584,.057152919,-2.089119,.53078699,-3.9358897,.000089213521,1
-.0222124447571907,4.2566009,1000,106,894,.106,.89399999,8.427598,4.4167714,1.9080901,.056694385,-2.0891562,.53099108,-3.9344468,.000089742127,1
-.0219366403543849,4.2565441,1000,107,893,.107,.89300001,8.3933706,4.3823609,1.9152623,.055772595,-2.0892932,.53144366,-3.9313543,.000090884838,1
-.0217853097553535,4.2565141,1000,108,892,.108,.89200002,8.3742809,4.3633265,1.9192423,.055266503,-2.0893703,.53169143,-3.9296668,.000091514237,1
-.0217794681048986,4.2565126,1000,110,890,.11,.88999999,8.3736267,4.3626032,1.9194106,.055245187,-2.0893719,.53170097,-3.9295998,.000091539281,1
-.021677046141948,4.2564855,1000,111,889,.111,.889,8.3623991,4.3499217,1.9224252,.054864533,-2.0894008,.53186762,-3.9284227,.000091980874,1
-.0211915935762922,4.25634,1000,111,889,.111,.889,8.3158331,4.2942195,1.9365178,.05311396,-2.0894511,.53265023,-3.9227455,.000094139003,1
-.0209789632302733,4.2562771,1000,112,888,.112,.88800001,8.2951536,4.2694988,1.9428871,.052338257,-2.089479,.5329901,-3.9202962,.000095084761,1
-.0207932096203464,4.2562361,1000,114,886,.114,.88599998,8.2738247,4.2476172,1.9478743,.051737517,-2.0895343,.53329116,-3.9181867,.000095906558,1
-.0207540193973304,4.2562251,1000,114,886,.114,.88599998,8.2699051,4.2431054,1.9490218,.051600114,-2.0895357,.53335476,-3.917722,.000096088443,1
-.0201980814508653,4.2560205,1000,116,884,.116,.884,8.2289591,4.1847625,1.9664099,.049555201,-2.08938,.53424019,-3.9109378,.000098781893,1
-.0199498648935588,4.2559261,1000,117,883,.117,.88300002,8.2114868,4.1592665,1.9742633,.04865418,-2.0892458,.53464341,-3.907737,.00010007731,1
-.0198871862202432,4.2558999,1000,117,883,.117,.88300002,8.207551,4.1528945,1.9763448,.048417684,-2.08921,.53474361,-3.9069378,.00010040326,1
-.0198659727064277,4.2558904,1000,118,882,.118,.88200003,8.2066069,4.1510401,1.9770004,.048343409,-2.0891957,.53477675,-3.9066691,.00010051301,1
-.0196895070910206,4.2558107,1000,119,881,.119,.88099998,8.1989498,4.1356344,1.9825132,.047722545,-2.0890732,.53505176,-3.9044321,.00010143169,1
-.019448173721197,4.2557039,1000,121,879,.121,.87900001,8.187521,4.1141257,1.9900998,.046879116,-2.0889151,.53542614,-3.9014068,.00010268668,1
-.0193833105719575,4.2556739,1000,121,879,.121,.87900001,8.1847105,4.1083174,1.9922295,.046644621,-2.0888665,.53552741,-3.9005778,.00010303312,1
-.0191000638515672,4.2555199,1000,122,878,.122,.87800002,8.1770763,4.0833673,2.0025327,.045524076,-2.0885723,.53596383,-3.896853,.00010460341,1
-.0190417384055742,4.2554893,1000,123,877,.123,.87699997,8.1751118,4.0781045,2.0046351,.045298245,-2.0885165,.5360536,-3.8960962,.0001049252,1
-.0189110518038625,4.2554245,1000,125,875,.125,.875,8.1702423,4.0665956,2.0091112,.044820584,-2.088387,.53625804,-3.8943694,.00010566296,1
-.0186105579888338,4.2552395,1000,126,874,.126,.87400001,8.1684647,4.0434713,2.0201612,.04365956,-2.0879695,.53672135,-3.8902299,.00010745158,1
-.018491735706141,4.2551627,1000,127,873,.127,.87300003,8.1686649,4.0347877,2.024559,.043204628,-2.0877764,.53690588,-3.8885334,.00010819294,1
-.0180656808097091,4.2548881,1000,128,872,.12800001,.87199998,8.1679554,4.0024772,2.040725,.041566618,-2.0870707,.53756744,-3.8824353,.0001108975,1
-.0179551672175157,4.2548099,1000,129,871,.12899999,.87099999,8.1700068,3.9954472,2.0448291,.041159261,-2.0868673,.53773737,-3.88083,.00011161998,1
-.0179460157957511,4.2548032,1000,130,870,.13,.87,8.1703072,3.9949868,2.04514,.04112855,-2.0868499,.53775156,-3.8806951,.00011168089,1
-.0174478422382636,4.2544432,1000,131,869,.131,.86900002,8.1840734,3.9688668,2.0620682,.039484985,-2.085911,.53852099,-3.8734069,.00011501924,1
