selection_rule,cutoff,rss,sign_ok,N_model,N_countries,share_low,share_high,b_low,se_low,t_low,p_low,p_low_positive,b_high,se_high,t_high,p_high,p_high_negative,r2
rss_min_cutoff,.0081599078658662,4.0377178,1,1000,60,.40099999,.59899998,6.9902983,1.9445537,3.5948086,.00034212958,.00017106479,-.87518764,.81604809,-1.0724707,.28379396,.14189698,.50870866
sign_consistent_cutoff,.0081599078658662,4.0377178,1,1000,60,.40099999,.59899998,6.9902983,1.9445537,3.5948086,.00034212958,.00017106479,-.87518764,.81604809,-1.0724707,.28379396,.14189698,.50870866
