theta_quantile,theta_point,marginal_effect,standard_error,t_stat,p_value
p10,-.0231967275729048,.21919224,.060974661,3.5948086,.00034212958
p25,-.0038125336925802,.083690941,.023281055,3.5948086,.00034212958
p50,.0180280779968149,-.0086365007,.0080529014,-1.0724707,.28379396
p75,.0710990558773318,-.055083565,.051361371,-1.0724707,.28379396
p90,.1409205125163268,-.11619044,.10833903,-1.0724707,.28379396
