country_name,iso3,year,bond_spreads,bond_10y,vulnerability100,exposure100,readiness100,lnrgdp,growth,inflation_cpi,debt_gdp,OB_gdp,reserves,gee,rqe,tt,is_advanced,sensitivity,EcoReadiness100,readiness_delta100,vulnerability_delta100,capacity,governance100,social100,id,is_us,G_main,X_main,debt_ratio,G_B,G_X,G_E,G_lnrgdp,G_growth,G_inflation_cpi,G_OB_gdp,G_reserves,G_gee,G_rqe,G_tt,theta_sample_full,sg_G_hat_full,mG_hat_full,theta_hat_full
Denmark,DNK,2022,-.01460496,1.491361,34.806087,.44126746,76.584526,.078195557,.0044400003,.085519999,33.314999,.030480001,.038601957,.01990135,.018431274,.94300002,1,29.27034,74.132042,9.914403,7.4418082,31.021173,86.22361,69.397919,DNK,0,.0991440296173096,.0744180822372437,.3331499862670899,.0330298321054706,.0073781085493927,.0437490341813586,.0077526226189768,.0004401995193343,.008478797340068,.0030219101339513,.0038271535940265,.0019731000477613,.0018273507971869,.0934928217728697,1,.0481512172610317,-.0481512172610317,-.0160415773692564
Denmark,DNK,2023,-.01237699,2.7243159,34.743511,.44126746,76.532036,.078256048,.0060700001,.033570003,32.964001,.02572,.043680195,.020156488,.018395199,.95699996,1,29.082611,74.132042,11.440618,6.3532424,31.021173,86.021133,69.442924,DNK,0,.1144061756134033,.0635324239730835,.329640007019043,.0377128525322241,.0072685016542098,.0504837225881269,.008952975200287,.0006944454996457,.0038406156316136,.0029425268673265,.0049972840331499,.0023060266855741,.0021045243110752,.1094867052067997,1,.0591172042163558,-.0591172042163558,-.0194873956128257
Egypt,EGY,1995,,,44.764317,.36024216,34.703804,.077322453,.044840001,.093610004,,,.0075072004,,,.87438416,0,51.181412,31.411259,-.43190953,-3.0939536,47.121346,45.007877,27.692282,EGY,0,-.004319095313549,-.0309395360946655,,,.0001336308053499,-.0015559202171143,-.0003339630455092,-.0001936682363206,-.0004043105278094,,-.0000324243138619,,,-.0037765485484731,0,,,
Egypt,EGY,1996,,,44.895679,.36024216,34.760506,.077798799,.04879,.070950001,,,.0076490701,-.0047367606,-.00048169968,.83552259,0,51.128441,31.411259,-.46130061,-2.9066401,47.584908,45.007877,27.862387,EGY,0,-.0046130061149597,-.0290664005279541,,,.0001340834833753,-.0016617992785253,-.0003588863340488,-.0002250685700976,-.0003272927906753,,-.0000352852072263,.0000218507057568,2.22208357254e-06,-.0038542708263954,0,,,
Egypt,EGY,1997,,,44.919064,.36024216,34.831463,.078373857,.059190001,.061669998,,,.0076455618,,,.80568254,0,50.496292,31.411259,-.48801434,-2.8197792,48.327423,45.459236,27.623899,EGY,0,-.004880143404007,-.0281977915763855,,,.0001376092665691,-.0017580333920606,-.0003824756605166,-.0002888556946163,-.0003009584333349,,-.0000373114381126,,,-.0039318463330112,0,,,
Egypt,EGY,1998,,,44.536938,.36024216,34.903519,.079101041,.075430006,.050409999,73.823997,,.0069086803,-.0020474726,-.0017098929,.73707986,0,49.602283,31.411259,-.50545245,-3.1437452,48.027721,45.910595,27.388704,EGY,0,-.0050545245409012,-.031437451839447,.7382399749755859,-.0037314520705884,.0001589013718259,-.0018208528291603,-.0003998181527399,-.0003812628153798,-.000254798575762,,-.0000349200941839,.0000103490006725,8.64269552514e-06,-.003725588234807,0,,,
Egypt,EGY,1999,,,44.558281,.36024216,34.850876,.079694092,.061100002,.037450001,72.398003,.066260003,.0052539725,,,.72847128,0,49.60556,31.411259,-.66683173,-3.0517375,48.069637,45.881084,27.260279,EGY,0,-.0066683173179626,-.0305173754692078,.7239800262451171,-.0048277285468694,.0002034995433401,-.0024022090220154,-.0005314254956481,-.0004074342039863,-.0002497284878503,-.0004418427225155,-.0000350351557142,,,-.0048576776463563,0,,,
Egypt,EGY,2000,,,44.498402,.36024216,34.768295,.080218442,.053829998,.028489999,71.686996,.058790002,.0045244489,-.0017475933,-.0030175392,.75197035,0,49.697327,31.411259,-.89186358,-3.0190384,47.750477,45.851578,27.042046,EGY,0,-.0089186358451843,-.03019038438797,.7168699645996094,-.0063935021626141,.0002692570443824,-.0032128686248418,-.000715439070343,-.0004800901477285,-.00025409193053,-.0005243266193381,-.000040351912019,.0000155861481024,.0000269123329029,-.0067065497246465,0,,,
Egypt,EGY,2001,,,44.434399,.36024216,34.36898,.080564775,.035239998,.02417,79.146004,.026719999,.0043112049,,,.7196539,0,49.555073,31.411259,-1.3767457,-3.0274303,47.673992,44.719093,26.976589,EGY,0,-.0137674570083618,-.0302743029594421,.7914600372314453,-.0108963920364204,.0004168001644522,-.0049596184252671,-.0011091720703201,-.0004851651608981,-.0003327594373528,-.0003678664315525,-.0000593543279488,,,-.0099078041902501,0,,,
Egypt,EGY,2002,,,44.424931,.36024216,34.201157,.080878362,.031860001,.02258,85.776001,-.027620001,.0043249228,-.004460983,-.0045690369,.70299971,0,49.542015,31.411259,-1.5888081,-3.008146,47.635719,43.586613,27.605604,EGY,0,-.0158880805969238,-.0300814604759216,.8577600097656251,-.0136281601679744,.0004779366685146,-.0057235564434865,-.00128500193495,-.0005061942698264,-.0003587528541681,.0004388287982371,-.0000687147220821,.0000708764571014,.0000725932262966,-.011169316068565,0,,,
Egypt,EGY,2003,,,44.298843,.36024216,33.354477,.08119271,.03193,.034120001,97.095001,-.01421,.0043481505,-.0038978858,-.005747966,.73032814,0,48.908211,31.411259,-2.5110779,-3.0851099,47.893486,41.551487,27.100691,EGY,0,-.0251107788085938,-.0308510994911194,.9709500122070313,-.0243813109907322,.0007746951353234,-.0090459611514507,-.0020388121692645,-.000801787157061,-.0008567797955197,.000356824159409,-.0001091854442885,.000097878947943,.0001443359028924,-.0183391084475988,0,,,
Egypt,EGY,2004,,,44.153172,.36024216,33.224495,.081593774,.040920001,.08151,96.512001,-.014500001,.0043874369,-.0027871151,-.0056948187,.79466063,0,48.38274,31.411259,-2.7613294,-3.1526167,47.969723,40.570992,27.691236,EGY,0,-.0276132941246033,-.0315261673927307,.9651200103759766,-.026650142712052,.000870541332837,-.0099474726697547,-.0022530728873527,-.0011299360100296,-.0022507596021872,.0004003927790025,-.0001211515855808,.0000769614276994,.0001572527032791,-.0219431976458417,0,,,
Egypt,EGY,2005,,,43.83884,.36024216,32.371674,.082031228,.044720002,.087030001,98.263,-.022969998,.0059843236,-.0039905673,-.0045302627,1.1059999,0,47.857178,26.59819,-3.7637098,-3.3697517,47.494888,42.159565,28.357264,EGY,0,-.0376370978355408,-.0336975169181824,.9826300048828125,-.0369833416299123,.0012682767410644,-.0135584693517006,-.003087417340567,-.0016831310723658,-.0032755566616872,.0008645240777888,-.0002252325714923,.0001501933714864,.0001705059392444,-.0416266281960702,0,,,
Egypt,EGY,2006,,,43.199429,.36024216,28.07263,.082693212,.068439998,.042919997,85.924004,-.025829999,.0066644913,-.0049823723,-.0040771617,1.0830001,0,47.517403,16.47002,-8.2889862,-3.862139,45.754509,38.986248,28.761621,EGY,0,-.0828898620605469,-.0386213898658752,.8592400360107422,-.0712222880618298,.003201321678569,-.0298604227994792,-.0068544289139993,-.0056729819714826,-.0035576326414019,.002141045035593,-.0005524187611259,.0004129881510409,.000337955367785,-.0897697259079177,0,,,
Egypt,EGY,2007,,,43.374748,.36024216,29.411907,.083378009,.070879996,.10882,76.267998,-.0058999998,.007708848,-.0037472639,-.0031713701,1.0630001,0,47.570564,17.817419,-7.1917334,-3.5295269,46.252834,40.820168,29.598137,EGY,0,-.0719173336029053,-.0352952694892883,.7626799774169922,-.0548499103681541,.0025383416704656,-.0259076554672672,-.0059963241242225,-.0050975003053685,-.0078260441564216,.0004243122507356,-.0005543997924756,.0002694932296692,.0002280764837538,-.0764481315868454,0,,,
Egypt,EGY,2008,,,43.147507,.36024216,32.113956,.084069185,.071560003,.11742,66.761002,-.023770001,.0076665813,-.0038070353,-.0020163499,1.1819999,0,46.774448,24.178701,-4.7267923,-3.6026711,46.360695,41.9832,30.179972,EGY,0,-.0472679233551025,-.0360267114639282,.6676100158691406,-.0315565390612013,.0017029078362134,-.0170278987218697,-.0039737757911649,-.0033824927306384,-.0055501993413888,.001123558575284,-.0003623833777724,.0001799506515796,.0000953086738752,-.0558706817093184,0,,,
Egypt,EGY,2009,,,43.074482,.36024216,33.339989,.084525958,.046739999,.16160999,69.449997,-.031959999,.0074450648,-.002080881,-.00177818,1.0190001,0,46.605968,25.707481,-3.6189902,-3.5988603,46.288658,43.643574,30.668911,EGY,0,-.0361899018287659,-.0359886026382446,.6944999694824219,-.0251338857156497,.0013024239964325,-.0130371283389184,-.0030589861112754,-.001691515982701,-.0058486497589575,.0011566292390214,-.0002694361656313,.0000753068804398,.0000643521600855,-.0368775118962617,0,,,
Egypt,EGY,2010,.098140143,13.00563,42.746078,.36024216,33.607601,.085027866,.051469997,.11658,69.589996,-.03159,.0075131617,-.0032130994,-.0014759804,1.013,0,46.287994,28.43791,-3.5120318,-3.8228581,45.543991,41.332584,31.052303,EGY,0,-.0351203179359436,-.0382285809516907,.6958999633789063,-.0244402279654787,.0013425999172633,-.0126518191290194,-.0029862056896353,-.0018076426437544,-.0040943267355595,.0011094508363954,-.0002638646293167,.0001128450737814,.0000518369005265,-.035576882471031,1,-.0958674103037576,.0958674103037576,.0667141273196155
Egypt,EGY,2011,.1283012,15.591897,42.519203,.36024216,32.419827,.085202791,.017650001,.11056,72.830002,-.047559999,.0037160241,-.0044088904,-.002469386,1.048,0,46.672958,29.856567,-4.7646022,-4.0076213,44.363503,36.79726,30.605658,EGY,0,-.0476460218429565,-.0400762128829956,.7283000183105469,-.03470059858065,.0019094721144062,-.0171641057371367,-.0040595740313831,-.0008409523213112,-.0052677441722309,.002266044747846,-.0001770537656522,.000210066087418,.0001176564180611,-.0499330298463263,1,-.1065797473142233,.1065797473142233,.0776220319204823
Egypt,EGY,2012,.14356387,16.145533,42.054504,.36024216,32.490856,.085422963,.022260001,.086920001,69.862,-.046799999,.0030567863,-.0068187821,-.0038559178,1.0569999,0,46.225758,30.468727,-5.2772856,-4.092968,43.31171,36.163963,30.839884,EGY,0,-.052772855758667,-.0409296798706055,.6986199951171875,-.03686817223244,.0021599760920599,-.0190110074515346,-.0045080136998095,-.0011747238182264,-.0045870166548792,.0024697695825063,-.0001613153401683,.0003598466027626,.0002034877957558,-.0557809044100054,1,-.0922131067090456,.0922131067090456,.0644219201588141
Egypt,EGY,2013,.13933225,16.281498,41.956402,.36024216,31.848598,.085747823,.033020001,.069159999,79.811996,-.056160003,.0031221656,-.007829369,-.0055743312,1.0569999,0,45.340843,31.048498,-5.9923677,-4.1437454,43.937111,33.264523,31.232777,EGY,0,-.059923677444458,-.0414374542236328,.7981199645996094,-.0478262833206492,.0024830846410165,-.021587034888345,-.0051383248941572,-.0019786798834349,-.0041443215014847,.0033653139018671,-.0001870916423238,.0004691645852938,.000334034421992,-.063339322372683,1,-.1137715260389929,.1137715260389929,.0908033263346846
Egypt,EGY,2014,.12934166,15.463835,42.512505,.36024216,32.766228,.086036645,.029300001,.10093001,80.874001,-.040310003,.0027380949,-.0071665673,-.0068722502,1.0469999,0,46.515499,33.497139,-4.9648504,-3.6590576,44.457409,33.060352,31.741198,EGY,0,-.0496485042572022,-.036590576171875,.808740005493164,-.040152731605697,.0018166673768428,-.0178854843237511,-.0042715907294016,-.0014547012004818,-.0050110237984106,.0020013313487717,-.0001359423157346,.000355809345045,.000341196944942,-.0519819805481984,1,-.1408260224468824,.1408260224468824,.1138916381672721
Egypt,EGY,2015,.12776637,14.908557,42.402073,.36024216,32.803604,.086463422,.0436,.10988,83.753998,-.039080001,.0027874934,-.0069032777,-.0079636304,1,0,46.305252,32.460674,-5.2062888,-3.5882883,44.308914,33.415134,32.535007,EGY,0,-.0520628881454468,-.0358828830718994,.8375399780273438,-.0436047501933776,.0018681665277084,-.0187552471863141,-.0045015354465575,-.0022699419461051,-.0057206701677926,.0020346177423317,-.0001451249572017,.0003594045752569,.0004146095972264,-.0520628881454468,1,-.1537182402862118,.1537182402862118,.1287451715917158
Egypt,EGY,2016,.15289406,17.121378,42.751175,.36024216,32.572952,.086888246,.043400001,.10212,91.585999,-.04084,.0039827991,-.0053616888,-.008928759,1.0009999,0,47.078407,30.974001,-5.334507,-3.3057578,44.592369,33.861721,32.883129,EGY,0,-.0533450698852539,-.0330575776100159,.9158599853515625,-.0488566149236867,.0017634587878435,-.0192171431034342,-.0046350595677856,-.002315176074673,-.005447598384315,.0021786126495351,-.000212462697806,.0002860196631511,.0004763052740997,-.0533984110887286,1,-.1822708636547227,.1822708636547227,.166934590516831
Egypt,EGY,2017,.14719504,17.048595,42.03825,.36024216,33.105423,.087298661,.041900001,.23534,97.800003,-.023810001,.0058853407,-.0053063203,-.0081324559,1.002,0,46.45974,30.844444,-4.9998946,-3.8900957,42.919041,34.989658,33.482162,EGY,0,-.0499989461898804,-.0389009571075439,.9780000305175781,-.0488989708995497,.0019450068611549,-.0180117282818939,-.0043648410773078,-.0020949559186682,-.011766751956273,.0011904749632884,-.0002942608349205,.0002653104213928,.0004066142234612,-.0500989427948269,1,-.239744322725285,.239744322725285,.2344699549417448
Egypt,EGY,2018,.13533857,16.444157,41.547962,.36024216,33.490875,.087817706,.053270001,.20851,87.948997,-.0040099998,.0064225779,-.0045403629,-.0080427481,1.0190001,0,45.522667,29.548866,-5.1335859,-4.042995,42.322731,36.684959,34.238796,EGY,0,-.0513358592987061,-.040429949760437,.879489974975586,-.0451493736099692,.0020755062123555,-.0184933407455091,-.0045081974077601,-.0027346612743505,-.010704039844412,.0002058567855449,-.000329708554973,.0002330834289977,.0004128813841258,-.0523112433670121,1,-.2179080698778305,.2179080698778305,.1916479629238314
Egypt,EGY,2019,.13558465,15.697165,41.301598,.36024216,33.868252,.088357784,.055489998,.13875,80.092003,.01288,.0064818915,-.002513543,-.0075856321,1.0090001,0,45.530022,30.128199,-5.2020736,-3.999598,41.495701,36.22551,35.251049,EGY,0,-.0520207357406616,-.0399959802627564,.8009200286865235,-.0416644491617048,.0020806203199376,-.0187400621130421,-.0045964369244998,-.0028866305383761,-.0072178771770371,-.0006700270912075,-.0003371927647155,.0001307563563927,.0003946101654558,-.052488925636643,1,-.1921450417239388,.1921450417239388,.1538928123295103
Egypt,EGY,2020,.13386357,14.280469,41.160751,.36024216,34.385494,.088709153,.03576,.056999996,86.222,.011879999,.0054723262,-.0044617159,-.0057103117,.98100001,0,45.804451,30.550291,-5.4899979,-3.6171718,40.723801,36.088024,36.518166,EGY,0,-.0548999786376953,-.0361717176437378,.8622200012207032,-.0473358596480102,.00198582652593,-.0197772867881781,-.0048701306175673,-.0019632232551942,-.0031292985794664,-.0006522117017781,-.0003004305906854,.0002449481092011,.0003134959903258,-.0538568793838977,1,-.1739354701661455,.1739354701661455,.1499706412989776
Egypt,EGY,2021,.13465677,14.905646,41.208275,.36024216,34.937134,.089029178,.03252,.045000002,89.903,.01071,.0054157786,-.004576968,-.0051989648,1.033,0,45.746799,30.550291,-5.0879807,-3.4724078,40.931782,37.862194,36.398914,EGY,0,-.050879807472229,-.0347240781784058,.8990299987792969,-.0457424732496489,.0017667544123679,-.0183290516512996,-.0045297874372383,-.0016546113334774,-.0022895914272305,-.0005449227411057,-.000275553772843,.0002328752521293,.0002645223305778,-.0525588407306304,1,-.1797582283306027,.1797582283306027,.1616080397966304
Egypt,EGY,2022,.13947751,16.899609,41.176476,.36024216,34.719868,.089673132,.066509999,.085000001,88.533997,.0046299999,.0040986836,-.0044823131,-.0071392083,1.1869999,0,46.416206,30.550291,-6.1447415,-2.9586263,40.087173,37.264946,36.344368,EGY,0,-.0614474153518677,-.0295862627029419,.8853399658203125,-.0544018526073691,.0018179993730171,-.0221359495206026,-.0055101821697387,-.0040868675541786,-.005223030359847,-.0002845015247743,-.0002518535132982,.0002754265522901,.0004386858952925,-.0729380769243954,1,-.190601704117251,.190601704117251,.1687473062084603
Egypt,EGY,2023,.19064203,23.026218,41.132069,.36024216,35.096649,.090042256,.037599999,.24392,95.93,.01051,.0040639737,-.0023951698,-.0066545629,1.102,0,46.282993,30.550291,-6.1979938,-2.723556,40.087173,37.99057,36.749084,EGY,0,-.0619799375534058,-.0272355604171753,.9593000030517578,-.0594573542841299,.0016880583338885,-.0223277864677605,-.0055808133928197,-.00233044561839,-.0151181462693152,-.0006514091684935,-.000251884834221,.0001484524752202,.0004124493926311,-.0683018910656358,1,-.2615825285542523,.2615825285542523,.2509361204403808
Spain,ESP,1995,.047103599,11.28868,31.123379,.3614046,47.73698,.066338092,.041220002,.046739999,61.585999,-.023829998,.053303644,,,,1,29.744904,42.847961,7.4161577,-13.365126,27.19838,70.37236,29.990616,ESP,0,.0741615772247314,-.1336512565612793,.6158599853515625,.0456731478632719,-.0099117879846517,.0268023349860954,.0049197375393774,.0030569403523568,.0034663120605162,-.001767270270203,.003953082315396,,,,0,,,
Spain,ESP,1996,.02299354,8.739069,31.212357,.3614046,48.260914,.066577323,.02421,.03599,65.442001,-.01352,.08179301,.016200272,.011840664,,1,29.490774,42.847961,7.6384697,-13.080126,27.613876,70.37236,31.562418,ESP,0,.0763846969604492,-.1308012580871582,.6544200134277344,.0499876744105306,-.0099912144610331,.0276057806799531,.0050854886250713,.0018492735447818,.0027490852261235,-.0010327210701473,.0062477343002706,.0012374528953845,.0009044455200163,,0,,,
Spain,ESP,1997,.00041127999,6.3834682,31.141815,.3614046,48.656979,.066956595,.038649999,.01877,64.286003,.0021600001,.090166673,,,,1,29.521265,42.847961,7.6318693,-12.888978,27.33602,70.645935,32.477039,ESP,0,.0763186931610107,-.1288897800445557,.6428600311279297,.0490622374611303,-.0098366995748106,.0275819266033665,.0051100397973435,.0029497173842277,.0014325018680393,.0001648483886115,.0068814026549383,,,,0,,,
Spain,ESP,1998,-.0043931999,4.8344879,31.204979,.3614046,49.129959,.067393772,.044689998,.01764,62.355,.0101,.072046049,.015973026,.011962173,,1,29.808762,42.847961,7.595243,-12.494624,27.19949,70.91951,33.62241,ESP,0,.0759524297714233,-.1249462413787842,.6235499954223633,.0473601372362884,-.0094899706235254,.0274495573303787,.0051187207579553,.0033943139369089,.0013398008770581,.0007671195108124,.0054720724723652,.0012131901304063,.0009085560724387,,0,,,
Spain,ESP,1999,-.0089188898,4.755012,31.158817,.3614046,50.13858,.067857377,.047449999,.022349998,60.853001,.018550001,.042931337,,,,1,29.908222,42.847961,8.2346668,-12.300848,26.92123,71.896439,35.671341,ESP,0,.0823466682434082,-.1230084800720215,.6085300064086914,.0501104185538956,-.0101293384996166,.0297604645133231,.0055878289307189,.0039073492893702,.0018404478997726,.0015275307852453,.0035352525577353,,,,0,,,
Spain,ESP,2000,-.0049363901,5.5351162,31.106474,.3614046,51.403564,.068350323,.050530002,.034839999,57.841,.01646,.038293615,.016857572,.012380919,1.0854586,1,29.782728,42.847961,8.7930603,-11.893983,26.889713,72.873367,38.489361,ESP,0,.0879306030273437,-.1189398288726807,.5784099960327148,.0508599397482001,-.0104584508767439,.0317785242178252,.0060100850784579,.0044431335047238,.0030635021154478,.0014473376911866,.0033671806576012,.0014822964627342,.0010886617105658,.0954450324496793,1,-.0575861661362551,.0575861661362551,.0333084141264106
Spain,ESP,2001,.00105319,5.1075912,31.022427,.3614046,51.331913,.068734758,.039189998,.02829,54.051998,.020350002,.035429459,,,1.0808272,1,29.710569,42.847961,8.1278238,-11.592265,26.739264,72.581497,38.566269,ESP,0,.0812782382965088,-.1159226512908936,.5405199813842774,.0439325118509758,-.0094219888755843,.02937432901813,.0055866400076456,.0031852940011982,.0022993613461963,.001654012291764,.0028796440166176,,,.0878477336592323,0,,,
Spain,ESP,2002,.0035663801,4.9426818,31.154594,.3614046,51.623268,.06900657,.027560001,.035920002,51.237,.01946,.040590569,.017861204,.013290321,1.0878452,1,30.068193,42.847961,7.8058591,-11.061503,26.753267,72.289635,39.732212,ESP,0,.0780585908889771,-.1106150341033936,.5123699951171875,.0399948798326397,-.008634453693247,.0282107336418844,.0053865555915801,.0021512948616289,.0028038647070038,.0015190201863298,.0031684426489456,.0013942204331374,.0010374237651925,.0849156639060374,1,-.0446068578549239,.0446068578549239,.0228552155413205
Spain,ESP,2003,.00127169,4.1273232,30.917986,.3614046,51.490108,.069296263,.02939,.031020001,47.687,.016380001,.026229465,.018168071,.013043035,1.0835236,1,29.813801,42.847961,7.3784661,-11.106891,26.28829,70.355156,41.267204,ESP,0,.0737846612930298,-.1110689067840576,.476870002746582,.0351856916334627,-.0081951816672488,.0266661158354097,.0051130013060094,.0021685311811529,.0022888002358815,.0012085928153977,.0019353322189835,.0013405249861032,.0009623759065559,.0799474241234037,1,-.03406375336306,.03406375336306,.0162439821598013
Spain,ESP,2004,-.0017261601,4.085,30.953222,.3614046,51.452866,.069602966,.03115,.030510001,45.333,.016559999,.018747285,.013322664,.013067478,1.0707231,1,29.807697,42.847961,6.8659191,-10.762759,26.403103,69.531342,41.979286,ESP,0,.0686591911315918,-.107627592086792,.4533300018310547,.0311252712414032,-.00738962341612,.0248137473533882,.0047788833671075,.0021387338154124,.0020947919821562,.001136996166425,.0012871734245923,.0009147233631228,.0008972024911717,.0735149790053674,1,-.00927217649218,.00927217649218,.0042033557861778
Spain,ESP,2005,-.0090311803,3.381541,31.223267,.3614046,52.349014,.069951922,.03551,.033800002,42.395,.02716,.015785113,.015015743,.013043754,1.061,1,30.152372,43.252831,7.1300483,-10.08197,26.868238,70.628044,43.166168,ESP,0,.071300482749939,-.1008197021484375,.4239500045776367,.0302278399882243,-.0071884934338887,.0257683222882818,.004987605786598,.0025318801311458,.0024099564729171,.0019365211154832,.0011254861755244,.0010706297063196,.0009300259430093,.0756498114497134,1,-.0101138792003458,.0101138792003458,.0042877791332843
Spain,ESP,2006,-.0099829696,3.7943151,31.123806,.3614046,53.161938,.070348307,.040430002,.035669997,39.019001,.033750001,.017032053,.0083016781,.011766458,1.05,1,29.947065,47.890995,6.5958414,-9.3059397,26.756538,67.666763,43.928051,ESP,0,.0659584140777588,-.0930593967437744,.3901900100708008,.0257363142532548,-.0061380502242523,.0238376741086103,.0046400627951179,.0026666988074413,.0023527364543402,.0022260965635815,.0011234072255806,.0005475655225597,.0007760969043891,.0692563316365045,1,.014542868449115,-.014542868449115,-.0056744819866185
Spain,ESP,2007,-.0032391399,4.30759,31.048609,.3614046,53.404205,.070695564,.03534,.028419999,35.698002,.02954,.01618623,.009870382,.012152532,1.053,1,29.763004,48.451332,6.0700474,-8.881979,26.725378,66.915344,44.84594,ESP,0,.0607004737854004,-.0888197898864746,.3569800186157226,.0216688562618954,-.0053914033276287,.0219374303122083,.0042912542384803,.0021451547401751,.0017251074289093,.001793092024963,.0009825118227961,.0005991368654113,.0007376644571079,.0639175972751491,1,.0233491433920017,-.0233491433920017,-.008335177642738
Spain,ESP,2008,.0074096899,4.3884959,31.280804,.3614046,53.625378,.070771985,.0076700002,.041300002,39.609001,-.035259999,.017126134,.0091250315,.012548899,1.0190001,1,30.072588,48.195457,5.94099,-8.4221706,27.142715,67.374657,45.306023,ESP,0,.0594098997116089,-.0842217063903809,.3960900115966797,.0235316678657287,-.0050036031301931,.0214710109081912,.0042045565167451,.0004556739424029,.0024536290057536,-.0020947930243126,.0010174618835115,.0005421172081135,.0007455288475997,.0605386909789604,1,.0411437069646209,-.0411437069646209,-.0162966113687471
Spain,ESP,2009,.0077373199,4.018496,31.334402,.3614046,52.751507,.070387885,-.03768,-.0023999999,53.078999,-.099230006,.024606332,.0094168233,.011870525,1.069,1,30.360378,47.628643,5.5621085,-8.6902618,27.075325,65.797005,44.82888,ESP,0,.0556210851669312,-.0869026184082031,.5307899856567383,.0295231149979676,-.004833617939712,.0201017159116876,.0039150505448857,-.0020958024928031,-.0001334905977908,-.0055192806335946,.00136863089799,.0005237739294023,.0006602514734365,.0594589403617158,1,.0291183833720246,-.0291183833720246,-.0154557462923844
Spain,ESP,2010,.010984071,4.2900229,30.963825,.3614046,51.964909,.070397295,.00093999994,.02043,60.265999,-.079669997,.027931314,.0094297417,.011581903,1.033,1,29.985329,44.001026,4.9450059,-9.1709938,26.310976,66.935356,44.958347,ESP,0,.0494500589370728,-.0917099380493164,.6026599884033204,.0298015719455598,-.004535061841654,.0178714786593238,.0034811503896174,.0000464830524276,.0010102647287546,-.0039396860519167,.0013812051215981,.0004663012803944,.0005727258019521,.0510819105047221,1,.0019162143209376,-.0019162143209376,-.0011548257004346
Spain,ESP,2011,.026898419,5.4516191,30.865215,.3614046,52.598103,.070333101,-.0063999998,.03053,69.528,-.077380002,.041194025,.0097240154,.010607382,.991,1,30.080111,44.415611,5.4888287,-9.2115202,25.901937,67.991379,45.387325,ESP,0,.0548882865905762,-.0921152019500732,.6952799987792969,.0381627278336935,-.0050560456039844,.0198368791369614,.0038604633965524,-.0003512850253055,.001675739395401,-.0042472557011786,.0022610694734623,.0005337345424403,.000582221038704,.0543942918280516,1,-.0337599617614208,.0337599617614208,.0234726261722698
Spain,ESP,2012,.041026339,5.8917799,30.72739,.3614046,52.832249,.070042402,-.028650001,.02434,89.559998,-.089620002,.045935526,.010571621,.0094715497,.97800004,1,30.030819,46.381649,5.7858081,-9.3901834,25.56562,66.606323,45.508774,ESP,0,.0578580808639526,-.093901834487915,.8955999755859375,.0518176958092052,-.0054329799330753,.0209101764417588,.0040525189329126,-.0016576340567561,.0014082656884355,-.0051852413004158,.0026577414061989,.0006116537234171,.0005480056857023,.0565852056783007,1,-.0937442730696886,.0937442730696886,.0839573686725345
Spain,ESP,2013,.021926738,4.540947,30.414124,.3614046,52.659016,.069898643,-.01427,.01529,100,-.045250002,.042682916,.01167686,.0093268072,.98300004,1,29.560097,47.184906,5.2967319,-9.4981842,25.061554,65.252892,45.539253,ESP,0,.0529673194885254,-.0949818420410156,1,.0529673194885254,-.0050309335729951,.019142632794136,.0037023437343863,-.0007558436575623,.000809870340189,-.0023967713284041,.0022607996445532,.000618491976463,.0004940159780023,.0520668771787905,1,-.1415057263980446,.1415057263980446,.1415057263980446
Spain,ESP,2014,.00183116,2.712785,30.35416,.3614046,53.26947,.070049547,.0152,-.00189,104.418,-.0309,.045742456,.011732977,.0074645407,.98000002,1,29.980801,49.895901,5.4142418,-9.2377872,24.381479,63.668381,46.244129,ESP,0,.0541424179077148,-.092377872467041,1.044179992675781,.0565344295343268,-.0050015613765361,.0195673187656507,.0037926518294572,.000822964766074,-.0001023291674575,-.0016730006951151,.002476607161834,.0006352517377361,.0004041482797218,.0530595705822452,1,-.1584119562908969,.1584119562908969,.165410595359585
Spain,ESP,2015,-.0038602902,1.745891,30.409611,.3614046,53.663139,.070447594,.04061,-.0063099996,102.442,-.02675,.047063384,.011572503,.007914979,1,1,30.051382,51.612541,5.1723361,-8.7692795,24.501886,63.153374,46.223507,ESP,0,.0517233610153198,-.0876927947998047,1.024420013427734,.0529864461858415,-.0045357660838727,.018693060482498,.0036437863333667,.0021004857162357,-.0003263743882835,-.0013835999171794,.0024342764118432,.0005985687274235,.0004093893168053,.0517233610153198,1,-.1450499489791272,.1450499489791272,.1485920706808897
Spain,ESP,2016,-.00444827,1.387143,30.446688,.3614046,53.637115,.070734948,.02915,-.0033500001,101.967,-.018850001,.053411625,.010948658,.0099648377,1.0190001,1,30.051937,49.50399,4.1245093,-8.068141,24.655273,64.899017,46.508335,ESP,0,.0412450933456421,-.0806814098358154,1.019670028686523,.0420563855149292,-.0033277122799362,.0149061663701244,.0029174695297532,.0012022944645107,-.0001381710680703,-.0007774700332889,.0022029674723001,.0004515784207865,.0004110006608087,.0420287523219349,1,-.1372930555782803,.1372930555782803,.1399936139199655
