cutoff,rss,N_grid,N_low,N_high,share_low,share_high,b_low,se_low,t_low,p_low,b_high,se_high,t_high,p_high,sign_ok
-.0235787884245493,4.1558781,1000,100,900,.1,.89999998,9.6762104,4.082829,2.3699768,.017997568,-1.0995256,.75627363,-1.4538728,.14632751,1
-.0228146667212604,4.15345,1000,100,900,.1,.89999998,9.5270958,3.9907997,2.3872647,.017178217,-1.0998071,.75783926,-1.4512407,.14705861,1
-.0226961823620458,4.1530647,1000,101,899,.101,.89899999,9.5041323,3.976516,2.3900652,.017048629,-1.099831,.75807852,-1.450814,.1471774,1
-.0226775495035286,4.1529989,1000,103,897,.103,.89700001,9.5009365,3.9742787,2.3906066,.01702367,-1.0998266,.7581163,-1.450736,.14719912,1
-.0225325486799292,4.1524782,1000,103,897,.103,.89700001,9.4765835,3.9570286,2.3948736,.016828114,-1.0997221,.75841445,-1.4500279,.14739643,1
-.0224821778731377,4.1522994,1000,105,895,.105,.89499998,9.4678955,3.9510148,2.3963201,.016762268,-1.0996853,.75851834,-1.4497808,.14746535,1
-.0223372396549177,4.1517673,1000,105,895,.105,.89499998,9.4442778,3.933805,2.4007998,.016559795,-1.0995476,.75881433,-1.4490339,.14767376,1
-.0222124447571907,4.1513252,1000,106,894,.106,.89399999,9.422864,3.9188712,2.4044843,.016394874,-1.099449,.75906998,-1.4484159,.14784637,1
-.0219366403543849,4.1504464,1000,107,893,.107,.89300001,9.3677835,3.8853483,2.4110537,.016104408,-1.0993897,.75963783,-1.4472551,.14817101,1
-.0217853097553535,4.1499796,1000,108,892,.108,.89200002,9.33568,3.8668118,2.4143093,.015962146,-1.0994349,.75994742,-1.4467249,.14831947,1
-.0217794681048986,4.1499605,1000,110,890,.11,.88999999,9.3344917,3.8660998,2.4144466,.015956171,-1.0994389,.7599591,-1.446708,.14832422,1
-.021677046141948,4.1496091,1000,111,889,.111,.889,9.3139935,3.8536448,2.4169309,.0158484,-1.0995034,.76016289,-1.4464049,.14840914,1
