b_lambda0,se_lambda0,t_lambda0,p_lambda0,b_lambda1,se_lambda1,t_lambda1,p_lambda1,b_lambda2,se_lambda2,t_lambda2,p_lambda2,N_model,N_countries,r2
-.0151690373794588,.050263885,-.301788,.7628786,-.30957139,.46922106,-.65975595,.50956756,-.14082415,.07417839,-1.8984524,.057934009,1060,60,.44081461
