selection_rule,cutoff,rss,sign_ok,N_model,N_countries,share_low,share_high,b_low,se_low,t_low,p_low,p_low_positive,b_high,se_high,t_high,p_high,p_high_negative,r2
rss_min_cutoff,.0072274600219403,6.1338987,1,940,60,.39787233,.60212767,15.798604,3.7726674,4.1876483,.000031126456,.000015563228,-3.3413658,.75148124,-4.446373,9.8910568e-06,4.9455284e-06,.51660448
sign_consistent_cutoff,.0072274600219403,6.1338987,1,940,60,.39787233,.60212767,15.798604,3.7726674,4.1876483,.000031126456,.000015563228,-3.3413658,.75148124,-4.446373,9.8910568e-06,4.9455284e-06,.51660448
